id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
555080149496416135,Downtown Walk 2 Broadway | City View Amazing Pool,443291374,Promise,,District 19,36.15916,-86.7762,Entire home/apt,313,2,30,2022-09-11,4.35,3,132,30,
555092011010781660,Private Oasis walk to Broadway.,382590864,Georgia,,District 19,36.17218,-86.78381,Entire home/apt,214,3,10,2022-07-05,1.90,1,7,10,
555094522577997891,"Excellent City Views, Cozy Condo Near Downton",56772039,Nate,,District 5,36.17326,-86.76551,Entire home/apt,89,30,1,2022-05-03,0.22,3,163,1,
555267498502970454,Modern LUX 3 Story Home w/Rooftop Bar - 4 mi to DT,443620723,Micah,,District 7,36.19628,-86.72299,Entire home/apt,190,3,51,2022-09-11,7.08,1,322,51,
555638838500384961,Dwell / 1 Mi to Broadway & Downtown / on 2nd Ave,260899725,Kevin,,District 17,36.14375,-86.76297,Entire home/apt,232,3,15,2022-08-14,2.09,51,325,15,
555663123112561155,2664ft² Newbuild|Heart of Downtown|Balcony|Skyline,88959664,Julian,,District 5,36.19729,-86.77272,Entire home/apt,370,31,0,,,41,0,0,
555725666919260539,"Bluebird Bungalow, Sweet home minutes to downtown",403558585,Anika,,District 20,36.15334,-86.87269,Entire home/apt,160,2,6,2022-09-11,1.88,1,38,6,
556001182376322869,Chic Urban Loft 🔰  Heart of the Nations + 10 mins,1542713,Brandon,,District 20,36.1663,-86.8564,Entire home/apt,254,3,26,2022-08-16,3.63,26,297,26,
556289885125248312,Modern & Spacious ~ Top Location ~ Pool & Foosball,276055285,"Beamer, At Bloc 51",,District 20,36.158962,-86.849144,Entire home/apt,298,2,21,2022-08-28,3.26,4,349,21,
556337653530806747,East Nashville Compass Rose,9637660,David And Becky,,District 7,36.21658,-86.72681,Entire home/apt,118,3,29,2022-08-15,4.03,1,55,29,
556338028562945861,Cozy Urban Loft  In the heart of The Nations,1542713,Brandon,,District 20,36.16514,-86.85551,Entire home/apt,137,3,27,2022-09-09,3.73,26,348,27,
556603368715085589,Hot Tub | Pool | Resort | @ Club Wyndham Nashville,420288894,Dylan,,District 15,36.21902,-86.70381,Entire home/apt,134,3,0,,,1,0,0,
556632158637208311,"3-Bed Townhome, near downtown & Airport",53505902,Sam,,District 3,36.25657,-86.77546,Entire home/apt,185,3,3,2022-08-14,0.48,3,89,3,
556741002783015115,Cashmere luxury 2 bedroom near downtown Nashville,368064819,Cashmere,,District 6,36.18933,-86.73566,Entire home/apt,180,2,18,2022-08-14,2.50,6,1,18,
557269739059339486,Sleeps 14-HIP Condos 1.5 miles from NEW SC stadium,70801117,Harley,,District 17,36.13657,-86.75589,Entire home/apt,523,1,0,,,29,344,0,
557338025137608082,•Spacious•10min→Broadway•Full Kitchen•W/D•Luxury,88959664,Julian,,District 5,36.19509,-86.77306,Entire home/apt,280,31,0,,,41,45,0,
557340782132034720,New East Nashville Home 8mins to Broadway!,14573386,Amanda,,District 7,36.19791,-86.73759,Entire home/apt,488,1,19,2022-09-11,2.84,2,149,19,
557365514470522959,Rare Gem in ❤ of East Nashville ★ Luxe Stunner ★,1583742,Travis,,District 5,36.19498,-86.757,Entire home/apt,306,3,4,2022-08-21,1.03,2,17,4,
557396507637744096,Nashville StarAs seen on HGTV Property Brothers!,28196034,Dorinda,,District 21,36.14477,-86.82,Entire home/apt,227,2,21,2022-08-22,3.04,22,144,21,
557768693966554620,Ya'll Private Entrance 2 Br apt Comfy like home!,6959380,Linda,,District 10,36.31437,-86.72615,Entire home/apt,95,2,39,2022-09-13,5.44,1,83,39,
557848858014011221,Elegant 4Bedroom Home / 2 Miles to Downtown!,419242659,Christie,,District 17,36.12348,-86.77448,Entire home/apt,408,2,37,2022-09-05,5.36,6,315,37,
557901516338234026,Spacious 5 bedroom residential home with fire pit,35223868,Kelsey,,District 6,36.16633,-86.74468,Entire home/apt,677,2,7,2022-08-21,1.69,1,340,7,
557951006869093385,Two-story 2BR 2BA Work/Live Condo with Ground-level Patio **30 day minimum,126174,TrueAvenue,,District 5,36.17426,-86.76641,Entire home/apt,193,1,1,2022-04-20,0.20,33,350,1,
558125916427490349,FLOWER BnB; Walking Distance to Shops! 9 min→DT!,96377085,Addison,,District 20,36.15497,-86.84832,Entire home/apt,170,1,24,2022-08-28,3.46,3,335,24,
558267994714301481,Cozy bedroom with TV and bathroom.,191533823,Kimberly,,District 19,36.17012,-86.79122,Private room,105,1,7,2022-07-31,1.04,1,0,7,
558555099488328934,Apartment located in the heart of downtown,174733460,A&C,,District 19,36.15572,-86.77516,Entire home/apt,303,1,9,2022-08-22,2.78,1,346,9,
558642663239294506,Be Our Guest - Cozy Apartment with Rooftop Views!,85360355,StayLocal,,District 8,36.22646,-86.72647,Entire home/apt,170,1,15,2022-09-13,3.36,127,329,15,
558738596091231586,*New Listing* Madison Manor | Close to downtown,396784850,Grand Welcome,,District 9,36.26045,-86.69708,Entire home/apt,138,1,5,2022-06-05,0.90,48,344,5,
558765706070545483,"The Parlour at Lyric -luxe art deco with billiard room, rooftop deck, & WiFi",134126657,Vacasa Tennessee,,District 5,36.20194,-86.75408,Entire home/apt,394,3,7,2022-07-17,1.08,114,360,7,
559168525355813473,Stunning NEW home minutes from downtown Nashville,20706362,Tyler,,District 17,36.11915,-86.77949,Entire home/apt,798,1,35,2022-09-10,5.00,1,236,35,
