id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49688799,Luxury unit very close to Broadway 1,400747152,Nashville,,District 2,36.19839,-86.78077,Entire home/apt,163,2,10,2022-03-20,0.81,14,365,9,
49688910,Luxury unit very close to Broadway 2,400747152,Nashville,,District 2,36.19671,-86.7808,Entire home/apt,178,2,7,2022-02-27,0.66,14,365,7,
49688968,Luxury unit very close to Broadway 3,400747152,Nashville,,District 2,36.19823,-86.78108,Entire home/apt,156,2,13,2022-02-21,1.09,14,365,13,
49689019,Luxury unit very close to Broadway 4,400747152,Nashville,,District 2,36.19702,-86.78176,Entire home/apt,160,2,9,2021-11-14,0.79,14,360,9,
49689448,The Southern Pearl is A Hidden Gem in Nashville,124396731,Christie,,District 8,36.24419,-86.7362,Entire home/apt,200,2,15,2022-06-05,3.72,2,246,15,
49513826,★3 BR Stunner★Pool★Steps to Broad★Sleeps 10★,283360819,Alysha,,District 19,36.15443,-86.77573,Entire home/apt,956,3,29,2022-05-22,2.30,3,78,28,
49516167,Sonder at Ziel Haus | Four-Bedroom Apartment w/ Balcony,224851351,Sonder (Nashville),,District 19,36.17716,-86.78835,Entire home/apt,427,2,254,2022-05-23,19.34,44,363,238,
49703958,12 South Neighborhood 2 Bedroom Upstairs Condo,68388136,Stephen,,District 17,36.12453,-86.78401,Entire home/apt,164,1,24,2022-06-10,2.04,1,56,24,
49969190,NshvlleMonthly: HawthornHouseModernTraditional,291868278,Shelia,,District 15,36.23447,-86.69107,Entire home/apt,120,30,0,,,2,282,0,
49516319,Sonder at Ziel Haus | Spacious Four-Bedroom Apartment,224851351,Sonder (Nashville),,District 19,36.17817,-86.7899,Entire home/apt,615,2,31,2022-05-10,2.49,44,241,30,
49529238,Rooftop Bar ⭐️ Downtown ⭐️ Brand New,5589054,Michael,,District 2,36.18805,-86.81472,Entire home/apt,360,2,11,2022-05-29,3.55,1,230,11,
49709993,Cute and Comfy Nashville Home Close to Downtown,34060743,Ora,,District 15,36.14974,-86.72004,Entire home/apt,129,3,33,2022-05-30,3.30,1,207,33,
49532485,3 Blocks to Broadway-Walk to It All!,226768276,Katherine,,District 19,36.15581,-86.77511,Entire home/apt,374,1,86,2022-05-20,6.43,22,84,79,
49981389,FRONTDESK | Beautiful 2 BR Apt near Midtown,391113997,Frontdesk,,District 21,36.15675,-86.797478,Entire home/apt,205,1,94,2022-06-09,7.44,35,330,91,
49535030,New Artist Inspired Build - 3.5 Miles to Downtown!,395770191,Davey,,District 6,36.17282,-86.72314,Entire home/apt,175,2,22,2022-05-30,1.71,1,44,18,
49984711,Mondrian Cottage: modern oasis in East Nashville,21231666,Terry,,District 6,36.1802,-86.74634,Entire home/apt,237,2,46,2022-06-04,3.64,1,101,44,
49710184,Sensational ❤ of DWTN 2BR-Top Floor Balcony/Titans,393194730,Stacy,,District 19,36.15395,-86.77495,Entire home/apt,349,1,80,2022-06-06,6.25,1,17,74,
49710990,Spacious Wyndham Nashville - 1 Bedroom Condo,194953121,,,District 15,36.22127,-86.70584,Entire home/apt,385,2,0,,,67,5,0,
49713049,Southern Comfort in the Heart of Nashville!,26863205,Doug,,District 8,36.21384,-86.73161,Private room,38,30,5,2022-04-16,0.41,13,267,5,
49543951,3 Bd/2 ba Home - Walking Distance to Nations,24623772,Alex,,District 21,36.16294860839844,-86.8386001586914,Entire home/apt,121,2,104,2022-06-06,7.76,1,43,89,
49988965,Beautiful Newly built house w/ well appointed rms,403152269,Lee,,District 21,36.17376,-86.80441,Private room,52,30,3,2022-03-13,0.26,6,90,3,
49544735,LUXURY TOWNHOME-PRIVATE ROOFTOP!,63136859,Craft,,District 18,36.1339,-86.80371,Entire home/apt,461,3,29,2022-05-29,2.33,6,206,28,
49726232,Cozy East Nashville Home with Fenced in Backyard,76163847,Christina,,District 7,36.19307,-86.73609,Entire home/apt,110,30,4,2022-05-28,0.38,2,296,4,
49545186,LUXURY TOWNHOME WITH PRIVATE ROOFTOP,63136859,Craft,,District 18,36.13277,-86.80357,Entire home/apt,461,3,25,2022-05-23,2.00,6,206,23,
49997546,The Wimberly Hobby Farm,403213231,Julie,,District 10,36.38579,-86.7345,Entire home/apt,389,2,37,2022-06-12,2.97,1,287,36,
49547889,NASH CITY: Modern Home★Rooftop Hangout★9min→DT,96377085,Addison,,District 8,36.21734,-86.74131,Entire home/apt,234,3,39,2022-06-01,2.92,3,317,35,
49998918,The Shelby | sleeps 6 | East Nashville,127444298,Liz,,District 6,36.16823,-86.74364,Entire home/apt,201,2,19,2022-05-24,2.32,5,80,19,
50008383,Jurny | Close To Music Row | Contacless 4bd,146018978,Jurny,,District 19,36.16439,-86.80237,Entire home/apt,145,2,26,2022-06-12,2.07,15,344,25,
49726684,Nashville Greenhaus I ✦ Downtown! ✦ Skyline Views!,1618127,Teddy,,District 19,36.16714,-86.79808,Entire home/apt,465,3,31,2022-06-06,2.93,7,177,31,
49729942,FRONTDESK | Comfortable 2 BR Apt with Balcony,391113997,Frontdesk,,District 21,36.15675,-86.797478,Entire home/apt,205,1,81,2022-06-12,6.18,35,351,72,
49548742,A Neat Spot Near Downtown!,26863205,Doug,,District 8,36.21566,-86.73157,Private room,36,30,4,2022-03-12,0.32,13,314,3,
49730233,FRONTDESK | 1 BR near Entertainment and Dining,391113997,Frontdesk,,District 21,36.15675,-86.797478,Entire home/apt,159,1,107,2022-06-12,8.63,35,344,106,
49730388,FRONTDESK | 2 BR Apt near Vanderbilt University,391113997,Frontdesk,,District 21,36.15675,-86.797478,Entire home/apt,200,1,67,2022-06-12,5.10,35,0,60,
49549317,A Cool Stay in Hot Nashville,26863205,Doug,,District 7,36.21345,-86.73118,Private room,38,30,5,2022-04-30,0.41,13,316,5,
49730722,FRONTDESK | Spacious 2 BR near Midtown,391113997,Frontdesk,,District 21,36.15675,-86.797478,Entire home/apt,204,1,97,2022-06-11,7.70,35,311,92,
49731123,FRONTDESK | Central Midtown 1 BR Apt with Laundry,391113997,Frontdesk,,District 21,36.15675,-86.797478,Entire home/apt,159,1,131,2022-06-12,10.16,35,336,123,
50008391,Peaceful Ingleside Hideaway w/ Rooftop Terrace,403320702,Justine,,District 7,36.19476,-86.72357,Entire home/apt,173,2,65,2022-06-12,6.31,1,183,65,
49550702,★The Sensational Skyline Stunner★Close to Broadway,285748255,Allie,,District 5,36.19458,-86.77506,Entire home/apt,299,2,48,2022-05-29,3.65,7,96,44,
49735114,NEW IN NASHVEGAS ★ HUGE ROOFDECK★CITYVIEWS★12 Beds,2442207,Stephen,,District 21,36.15621,-86.81907,Entire home/apt,324,2,47,2022-06-05,3.64,21,318,46,
49551307,"☆NEW☆ Heart of the City - Spacious, Beautiful Home",80048257,Katie,,District 21,36.16046,-86.83023,Entire home/apt,540,2,27,2022-06-06,2.25,2,40,27,
49745980,⭐️👢🎻•WALK DOWNTOWN•Skeeball•Arcade•Foosball🎻👢⭐️,289984792,Stephen,,District 19,36.14694,-86.78871,Entire home/apt,599,2,24,2022-05-27,1.93,7,263,23,
49749130,★ 4 BEDROOMS ★ROOFTOP ★13 BEDS★DOWNTOWN,115505661,Chris,,District 21,36.15606,-86.82055,Entire home/apt,349,2,54,2022-05-29,4.43,82,65,54,
49551963,E1- Creative Way - Huge Rooftop -8 min to Downtown,335977682,Allen,,District 8,36.24333,-86.73792,Entire home/apt,166,2,49,2022-05-30,3.70,54,347,47,
49751855,Taylor Haus II- A Germantown Gem in Nashville's Most Vibrant Neighborhood-DT Rooftop Views Views and Parking,6675690,Isabeau And Shaun,,District 19,36.18059,-86.78637,Entire home/apt,453,2,25,2022-05-22,1.90,71,316,22,
50012241,CCs Nash Retreat,381065166,Caroline,,District 35,36.04327,-86.97755,Private room,48,30,24,2022-05-15,2.09,1,274,24,
49565916,Spacious Home - 5 minutes to Opry! No cleaning fee,27615737,Jamie,,District 15,36.18217,-86.67982,Entire home/apt,386,3,3,2022-05-30,1.38,1,172,3,
50020952,Cute Ranch Right Outside of Music City,403443423,Kristen,,District 29,36.0783,-86.62238,Entire home/apt,260,30,10,2021-10-10,0.85,2,89,10,
49752489,"3-Bedroom Spacious, Bright & Airy House w/ Deck",1391186,Adam,,District 17,36.13557,-86.78718,Entire home/apt,250,30,4,2022-01-10,0.35,4,61,4,
49752937,~THE VIBE~ New Spacious Townhome Near Broadway,312585112,Nash,,District 5,36.20313,-86.7411,Entire home/apt,362,3,24,2022-05-12,1.87,23,244,22,
49753337,"The Taylor I and II- Sleep 22 in Luxury Germantown Town Homes, Steps from Downtown",6675690,Isabeau And Shaun,,District 19,36.18034,-86.78827,Entire home/apt,1257,2,2,2022-05-02,0.20,71,313,2,
49566659,"Lovely studio near downtown w/free WiFi, central AC, & great location",58616802,Vacasa Tennessee,,District 5,36.19338,-86.76573,Entire home/apt,160,2,23,2022-05-20,1.76,19,360,18,
49756312,TWO 4 BEDROOM HOUSES WITH ROOFTOPS,63136859,Craft,,District 18,36.13405,-86.8041,Entire home/apt,914,3,0,,,6,52,0,
50026581,"New Luxury Home with Rooftop, Close to Downtown",62396406,Melissa,,District 21,36.17845,-86.8044,Entire home/apt,590,2,13,2022-05-22,1.90,1,67,13,
50034342,💎 in Nashville/Steps to Broadway/HUGE corner APT💋,117559165,Jaree,,District 19,36.15436,-86.77519,Entire home/apt,456,1,55,2022-06-03,4.65,4,26,55,
49566927,Rosebank Retreat:EastNash Mid Century 3/2 Near DT,38963692,Elsbeth,,District 6,36.18106,-86.71796,Entire home/apt,309,2,4,2022-05-29,0.46,1,25,4,
50049565,(30 day +) Eclectic Urban,44039875,Davina,,District 19,36.17665,-86.80111,Entire home/apt,80,30,0,,,7,42,0,
50050103,A6/7* 2 Side-by-Side Gulch Homes Rooftop Deck View,132613025,Tyler,,District 17,36.14423,-86.7858,Entire home/apt,702,2,8,2022-05-19,0.79,22,282,8,
49758606,North City Studio - 5mi to Downtown Nashville!,56694137,Gretchen,,District 2,36.22022,-86.81352,Entire home/apt,81,1,105,2022-06-03,8.02,1,55,99,
49566982,BRAND NEW★4 BED 4 BATH★ROOFTOP ★ GAME ROOM★ 14BEDS,115505661,Chris,,District 21,36.15741,-86.81477,Entire home/apt,410,2,61,2022-05-30,4.56,82,286,55,
49568649,"SEW Chic Lux Suite
New Downtown Condo Nashville",399861256,SEW Chic,,District 19,36.15407,-86.77439,Entire home/apt,263,1,70,2022-06-08,5.43,1,17,67,
49760933,Newsom-Hide-A-Way,319445514,Walter / Ezekiel,,District 8,36.22024,-86.7581,Entire home/apt,320,2,19,2022-05-29,1.62,1,357,19,
49769446,V814 / 4 Mi Downtown Broadway / Parking / Townhome,260899725,Kevin,,District 5,36.203701,-86.74218,Entire home/apt,227,3,5,2022-05-30,0.40,45,334,4,
49770583,⭐️🎻⭐️MUSIC CITY CENTRAL•ARCADE•AIR HOCKEY•FOOSBALL⭐️⭐️,289984792,Stephen,,District 19,36.14705,-86.79026,Entire home/apt,586,1,14,2022-05-02,1.15,7,249,14,
50051904,Sonder at Village 21 | Two-Bedroom Apartment w/ Balcony,224851351,Sonder (Nashville),,District 18,36.13741,-86.80096,Entire home/apt,319,2,155,2022-05-27,12.27,44,364,153,
50054205,B1- Chic Nashville Home w Rooftop-1 mi to Broadway,335977682,Allen,,District 17,36.13855,-86.78746,Entire home/apt,235,2,21,2022-05-15,1.99,54,354,21,
49568650,"Nashville's Music City House, Dolly Approved !",45101594,Scarlett,,District 8,36.247498,-86.734268,Entire home/apt,282,2,20,2022-05-24,2.14,38,203,20,
49574212,Perfect Spot Near Downtown!,26863205,Doug,,District 7,36.21385,-86.72976,Private room,35,30,6,2022-04-19,0.48,13,301,5,
49771081,The Palm @ Melrose 🏝+ Pool & Dog Friendly,3968661,Mario & Liz,,District 17,36.12743,-86.77965,Entire home/apt,150,2,74,2022-06-03,6.61,3,72,74,
50060581,Broadway-Vandy-Midtown,74478967,Jack,,District 18,36.131775,-86.81588,Entire home/apt,129,2,17,2022-06-10,4.47,1,280,17,
49583683,Relax in a Dwtn Nashville Rustic Floral Oasis,2449215,Jasmine,,District 19,36.15397,-86.77644,Entire home/apt,228,1,71,2022-05-30,5.82,3,68,71,
50067110,"Adorable Home Near Downtown W/ High-Speed WiFi, Full Kitchen & Patio!",58616802,Vacasa Tennessee,,District 14,36.15271,-86.63828,Entire home/apt,123,2,19,2022-05-29,1.55,19,361,18,
50070063,The Original Southern Charmer-Downtown  Gem 2022,65528795,Shawn,,District 19,36.1718,-86.79124,Entire home/apt,1181,2,12,2022-05-24,1.07,5,315,12,
49584079,"Perfect Nashville, Quiet, Clean & Near Everything",91979363,Gail,,District 21,36.14456,-86.82127,Private room,95,1,42,2022-06-06,4.05,1,35,42,
50070673,☆DiveBars☆𝐃𝐢𝐧𝐢𝐧𝐠☆Live Music,204055952,Chris,,District 17,36.13643,-86.76513,Private room,120,1,30,2022-05-30,2.41,1,61,29,
49774737,Tiny House Hotel in East Nashville | Suite O,400448120,Erin,,District 6,36.18681,-86.7263,Entire home/apt,210,7,18,2022-05-22,1.60,7,350,18,
49585910,Cute Modern Style Condo,193125567,Bek,,District 26,36.08609,-86.72707,Entire home/apt,133,30,9,2022-04-16,0.69,1,174,3,
49775621,Guest Suite in the Mansion   (5 STAR),44260416,Carol,,District 34,36.04154,-86.8283,Entire home/apt,148,1,109,2022-06-06,10.12,1,190,109,
49775779,Sleep 20 And Walk To East Nashville Hotspots!,6675690,Isabeau And Shaun,,District 5,36.18712,-86.75536,Entire home/apt,738,2,2,2022-03-13,0.29,71,339,2,
49775860,The Apex Compound - Sleep 20 In Two Gorgeous Townhomes With Private Garage!,6675690,Isabeau And Shaun,,District 5,36.18563,-86.75374,Entire home/apt,824,2,8,2022-05-02,0.76,71,325,8,
49775885,Artsy East Nashville Awaits!  Sleep 20 In 2 Townhomes!,6675690,Isabeau And Shaun,,District 5,36.18658,-86.75504,Entire home/apt,780,2,4,2022-03-06,0.38,71,321,4,
49776158,Tiny House Hotel in East Nashville | Suite L,400448120,Erin,,District 6,36.18556,-86.72448,Entire home/apt,210,7,53,2022-06-07,4.70,7,341,53,
49592174,East Nashville Getaway | Great for Couples,396784850,Grand Welcome,,District 5,36.17818,-86.75931,Entire home/apt,109,1,19,2022-05-24,1.65,37,348,19,
50073690,⭐️ Modern Farmhouse w|Barn doors🚪|Parking | ♥️ of DT,253264067,Rekecha,,District 19,36.15468,-86.7746,Entire home/apt,373,3,45,2022-05-30,3.62,1,80,44,
49597921,Urban Charm Near Downtown!,26863205,Doug,,District 8,36.21422,-86.73166,Private room,33,30,6,2022-05-01,0.50,13,296,6,
49781075,Fun & Comfy!  2019 Teardrop Trailer “Blue voyager”,119710100,Luis,,District 4,36.03308,-86.7285,Entire home/apt,65,3,4,2021-10-10,0.31,1,351,2,
49615671,ROOFTOP HOT TUB IN DOWNTOWN NASHVILLE - NEW DESIGN,20772148,GoodNight,,District 21,36.15947,-86.81419,Entire home/apt,434,1,36,2022-06-09,2.86,79,165,35,
49781386,H17 / Mins Downtown & Broadway / 5 Beds / Parking,260899725,Kevin,,District 5,36.201874,-86.75573,Entire home/apt,322,3,8,2022-04-10,0.63,45,293,7,
50084199,Townhouse 7 minutes to Downtown Nashville!!,403978676,Del,,District 21,36.17331,-86.80716,Entire home/apt,141,3,39,2022-06-12,3.12,1,4,37,
49617841,Nashville Suite Monthly Dntwn .5 Mi. to Germantown,11849086,Elite,,District 21,36.17827,-86.80189,Entire home/apt,49,30,1,2021-06-27,0.09,6,300,1,
49797253,Music City Estate ★ Large Private Backyard,101426897,Host Extraordinaires,,District 8,36.22878,-86.72675,Entire home/apt,224,2,39,2022-05-29,2.98,160,151,37,
49797254,Artsy Chic 1BR Condo 30day min with WiFi AC Parking TV Furnished Rooftop,126174,TrueAvenue,,District 5,36.17398,-86.76561,Entire home/apt,107,1,2,2022-05-03,0.59,30,281,2,
49627347,Spacious & Modern Townhome w/ Private Rooftop Deck,326468181,Hinge Realty Hosts,,District 5,36.17822,-86.75718,Entire home/apt,536,2,17,2022-03-27,1.42,2,162,17,
49809242,"Belmont-Hillsboro Hideaway: Walk to 12S, Belmont",42325063,Erin,,District 18,36.11907,-86.80109,Entire home/apt,148,2,46,2022-06-06,3.90,1,81,46,
49632572,HUGE LUXURY GULCH HOME★15 BEDS★ROOFTOP★BEST VIEWS!,115505661,Chris,,District 17,36.14458,-86.78263,Entire home/apt,383,2,41,2022-06-05,3.21,82,306,37,
50086080,Modern 2 Bedroom Home With Beautiful Rooftop!!!,208055884,Brandon,,District 8,36.2437,-86.73615,Entire home/apt,375,2,16,2022-05-30,1.51,1,326,16,
49633507,"Spacious Townhome- Close to 12s, Melrose & DT Nash",71112010,Jeanelle,,District 17,36.129852,-86.779991,Entire home/apt,262,2,21,2022-05-29,1.71,5,99,20,
49633992,Little Nest,238903746,Pedro,,District 28,36.07078,-86.66354,Private room,30,1,3,2021-05-23,0.23,1,0,0,
50087049,The Vester Farmhouse - Stunning Log Cabin in the Tennessee Hills,85360355,StayLocal,,District 1,36.2501,-86.84652,Entire home/apt,144,1,1,2021-12-10,0.16,105,104,1,
50087943,LARGE ELITE HOME ★ PERFECT STAYS ★ GULCH AREA,101426897,Host Extraordinaires,,District 17,36.13667,-86.78139,Entire home/apt,390,2,25,2022-05-22,2.42,160,147,25,
50098378,Nice 3bdrm  near  airport & downtown Nashville,403152269,Lee,,District 13,36.13925,-86.63828,Entire home/apt,66,30,2,2022-01-14,0.33,6,189,2,
49815530,The Napping House - Delightful 12 South Guesthouse,93934732,Alison,,District 17,36.13205,-86.78865,Entire home/apt,179,1,53,2022-06-05,5.25,1,100,53,
49837666,"5 Minutes to Broadway, 11 Beds / 6 Baths!",319913,Reservations,,District 5,36.17808,-86.75785,Entire home/apt,384,2,11,2022-05-08,0.87,20,316,10,
49849595,⭐️⭐️ Hermitage Happy Place • Firepit • Grill ⭐️⭐️,289984792,Stephen,,District 12,36.20793,-86.59578,Entire home/apt,271,1,14,2022-05-02,1.13,7,135,13,
49634190,Mayas Luxury Oasis 2 Miles to Broadway,187200206,Dwell Nashville,,District 5,36.1781,-86.75698,Entire home/apt,682,2,20,2022-05-29,1.94,5,168,20,
49650158,Tiny House Hotel in East Nashville | Suite M,400448120,Erin,,District 6,36.18731,-86.72493,Entire home/apt,210,7,21,2022-05-30,1.86,7,325,21,
49854154,Music City Vibe in the heart of Nashville,24007959,Jonny,,District 5,36.20435,-86.74156,Entire home/apt,285,2,15,2022-05-09,1.28,27,312,15,
50103650,B6-Gorgeous Nashville Home 1 Mi to Broadway- Patio,335977682,Allen,,District 17,36.13849,-86.78736,Entire home/apt,256,2,18,2022-05-22,1.88,54,337,18,
50288881,Hillsboro Cottage,406026212,Jaquelin,,District 18,36.13485,-86.80115,Entire home/apt,120,1,5,2021-09-06,0.46,1,0,5,
50104041,B7- Modern Nashville Home 1 Mi  Broadway w Rooftop,335977682,Allen,,District 17,36.1463,-86.78127,Entire home/apt,294,2,29,2022-06-06,2.63,54,344,29,
50289185,The Gambler ♠️ Huge 4 bdrm close to everything!,1542713,Brandon,,District 17,36.13739,-86.78734,Entire home/apt,409,2,43,2022-06-08,3.65,24,348,43,
50114391,BRAND NEW LUXURY HOME!★7 BEDS!★SKYLINE VIEWS!★,115505661,Chris,,District 2,36.19641,-86.77834,Entire home/apt,311,2,28,2022-05-30,2.26,82,312,27,
49858340,Luxury Apartment in the ❤ of Downtown Nashvegas!,74890530,Whitney,,District 19,36.15578,-86.77476,Entire home/apt,242,2,52,2022-05-25,4.67,1,9,52,
50289292,A Home Away From Home Near Downtown Nashville,195958722,Thiakia,,District 28,36.05955,-86.65372,Entire home/apt,200,7,1,2021-11-01,0.13,2,351,1,
50117988,Check out this unique extended stay in Nashville!,26863205,Doug,,District 8,36.2153,-86.73109,Private room,36,30,3,2022-03-22,0.26,13,280,3,
50290995,Spacious and convenient,381851087,George,,District 17,36.14254,-86.76062,Entire home/apt,200,2,34,2022-06-05,2.85,1,255,34,
50118562,B8-Modern Spacious Nashville Home 1 mi to Broadway,335977682,Allen,,District 17,36.1449,-86.78046,Entire home/apt,292,2,29,2022-05-19,2.63,54,321,29,
49860766,I Beg Your Parton - New Charming Nashville Escape!,25718722,Jason,,District 21,36.15732,-86.81384,Entire home/apt,250,2,26,2022-06-05,2.39,1,300,26,
50291231,Pink Room in Whimsical East Nash Home,117994311,Hannah,,District 5,36.18183,-86.76721,Private room,45,30,5,2022-05-22,0.48,4,263,5,
49861878,Tiny House Hotel in East Nashville | Suite I,400448120,Erin,,District 6,36.18767,-86.72475,Entire home/apt,210,999,39,2022-05-29,3.61,7,337,39,
50305700,Treetop 2 BR Bungalow in the heart of 12th South,139161269,Liz,,District 17,36.12448,-86.78923,Entire home/apt,150,2,26,2022-05-30,2.52,1,14,26,
50118568,★ ★ ★ ★ ★ ROOFTOP 4BD//4BA  Modern Surf House,38703620,Matt,,District 5,36.19352,-86.7631,Entire home/apt,535,2,35,2022-05-16,2.82,1,263,34,
50119200,B7/8- 2 Modern Homes 1 Mile to Downtown Nashville!,335977682,Allen,,District 17,36.14574,-86.78131,Entire home/apt,563,2,3,2022-05-22,0.49,54,317,3,
50307605,"""Gold Rush"" Rftop Deck/11 Beds/2nd Home Opt",104850762,DC Capital,,District 21,36.18097,-86.80604,Entire home/apt,330,2,15,2022-04-03,1.27,24,324,15,
49862502,Hostel Nashville-Private Room,26863205,Doug,,District 8,36.21492,-86.73025,Private room,36,30,7,2022-06-03,0.67,13,290,7,
50307612,"""DA PINK"" Rftop Deck/10 Beds/2nd home Opt",104850762,DC Capital,,District 21,36.17959,-86.80655,Entire home/apt,440,2,24,2022-05-15,2.05,24,324,24,
50309819,🔥Hot Tub Time Machine🔥ROOFTOP Bars🥂5 min to DT🎸,335977682,Allen,,District 5,36.19407,-86.77282,Entire home/apt,450,2,7,2022-02-13,0.73,54,343,7,
50310264,★Southern Inspiration★Come Experience Nashville★,149705960,Dhru,,District 6,36.166,-86.73917,Entire home/apt,807,3,5,2022-06-06,0.62,1,207,5,
49862753,Tiny House Hotel in East Nashville | Suite K,400448120,Erin,,District 6,36.18738,-86.72574,Entire home/apt,210,999,26,2022-05-09,2.40,7,323,26,
49862954,Tiny House Hotel in East Nashville | Suite P,400448120,Erin,,District 6,36.18705,-86.72611,Entire home/apt,210,999,31,2022-06-10,2.86,7,348,31,
49864784,"Historic, Hip Location - Pool & Amenities!",319913,Reservations,,District 21,36.16014,-86.80637,Entire home/apt,134,2,11,2022-02-21,0.87,20,316,10,
49865502,Casa Paradisa A ★ Skyline Views • Downtown Luxury,21015944,Joe,,District 19,36.1729,-86.79679,Entire home/apt,589,1,20,2022-03-06,1.55,8,318,17,
50132073,8 Person Townhome #8 - 10 mins to  downtown,404526855,Grasenn,,District 13,36.13528,-86.70064,Entire home/apt,179,3,16,2022-06-05,4.00,2,25,16,
50133961,Cozy Studio only 7 miles from downtown Nashville,17362100,Terri,,District 26,36.077991,-86.753601,Entire home/apt,112,5,46,2021-11-30,3.73,2,33,43,
50136696,B9-Sleek Nashville Home 1 mi to Downtown w/Rooftop,335977682,Allen,,District 18,36.13551,-86.78995,Entire home/apt,311,2,46,2022-06-06,4.78,54,346,46,
50138513,Harmony One / Combo Listing of Two 4BR Units,260899725,Kevin,,District 2,36.23054,-86.77181,Entire home/apt,536,3,0,,,45,312,0,
50327198,Appealing Room Deluxe Double Bed At Opryland,175128252,Team Gospodin,,District 15,36.21759,-86.69735,Private room,393,1,1,2021-08-06,0.10,1,358,1,
50139899,Tiny home/big Nashville IDEAL FOR LONGER STAYS! 30,220961530,Blue House Lux,,District 21,36.17861,-86.80555,Entire home/apt,99,30,21,2022-05-03,1.69,5,108,20,
50147272,🥳​🎉  Minutes to Broadway and Five Points!,385395880,Stay,,District 5,36.17854,-86.75593,Entire home/apt,103,1,15,2022-05-23,1.42,6,244,15,
49867640,Casa Paradisa B ★ Skyline Views • Downtown Luxury,21015944,Joe,,District 19,36.17164,-86.79723,Entire home/apt,589,1,28,2022-05-22,2.18,8,329,25,
49876691,"✧Modern & Bright✧ 5min⇢DT, keyless, 3Floors, Clean",88959664,Julian,,District 2,36.18746,-86.80443,Entire home/apt,240,2,35,2022-05-30,3.22,36,212,35,
50329146,Y960 / 9 Min Downtown Broadway / Rooftop / Parking,260899725,Kevin,,District 2,36.205299,-86.810616,Entire home/apt,252,3,12,2022-03-20,1.02,45,334,12,
49880977,NEWLY RENOVATED! Vibrant Exciting Nash Condo+ Pool,133757060,Zac,,District 17,36.12569,-86.77724,Entire home/apt,136,1,66,2022-06-01,8.50,7,333,66,
49882275,Sojourners Haven - 2 MI to Broadway,187200206,Dwell Nashville,,District 5,36.17813,-86.75789,Entire home/apt,550,2,17,2022-05-31,1.76,5,165,17,
50147737,🥳​🎉 Brand New - Bachelor/Bachelorette Headquarters,385395880,Stay,,District 5,36.17704,-86.7566,Entire home/apt,103,1,14,2022-05-30,1.27,6,300,14,
50329933,PURPLE RAIN - ROOFTOP DECK - 6 MINS TO BROADWAY,20772148,GoodNight,,District 21,36.1446,-86.81574,Entire home/apt,640,1,19,2022-05-17,1.62,79,182,19,
50329938,BLUE WHISKEY - HEART OF MIDTOWN - MINS TO BROADWAY,20772148,GoodNight,,District 21,36.14639,-86.81782,Entire home/apt,336,1,24,2022-05-25,1.97,79,188,24,
50331458,B2-12th South/Gulch HOTSPOT! Rooftop Lounge & Bar!,335977682,Allen,,District 17,36.13742,-86.78733,Entire home/apt,293,1,17,2022-05-01,1.58,54,328,17,
50150998,Modern Luxury Home Overlooking Nashville Skyline,37087916,Tarrah,,District 2,36.19564,-86.77885,Entire home/apt,5000,3,0,,,1,180,0,
49898377,H18 / Rooftop / 9 Min Downtown Broadway / Parking,260899725,Kevin,,District 2,36.230541,-86.771805,Entire home/apt,268,3,3,2021-10-19,0.26,45,323,3,
50331585,B1/2-Side by Side Nash Homes- Incredible Rooftops!,335977682,Allen,,District 17,36.13904,-86.78685,Entire home/apt,495,2,8,2022-05-30,1.06,54,326,8,
50342465,N9th / Mins Downtown Broadway / East Nashville,260899725,Kevin,,District 5,36.17868,-86.757561,Entire home/apt,379,3,27,2022-06-05,2.26,45,6,27,
50351403,NEW Spacious Beautiful Home / Close to Broadway!,406652063,Ed & Lyzette,,District 17,36.12441,-86.78235,Entire home/apt,199,2,54,2022-06-09,4.46,1,322,54,
49899194,☆☆Sweet House near Downtown Nashville & Airport!☆☆,94244401,Inge,,District 20,36.1647,-86.87107,Entire home/apt,150,30,0,,,1,180,0,
50154599,🌱 The Greenhous - Bright & Modern 2BD/2.5BR Home,123646502,Amber,,District 21,36.1587,-86.81485,Entire home/apt,227,2,23,2022-05-24,2.08,1,212,23,
50358041,8 min to Broadway| Luxury Unit & Amenities,4705930,Melissa,,District 2,36.19636,-86.77767,Entire home/apt,219,2,33,2022-05-30,3.00,1,85,33,
50156817,"Mercedes Winnebago View 24ft ""Holiday Road""",22237173,Taylor,,District 7,36.20267,-86.69717,Entire home/apt,199,2,0,,,1,0,0,
49900608,(#1/2) East Nash Cleveland Park private bedroom,109003651,Chris,,District 5,36.18562,-86.76249,Private room,90,2,8,2022-02-13,0.77,4,0,8,
49902333,Tiny House Hotel Takeover in East Nashville,400448120,Erin,,District 6,36.186,-86.72441,Entire home/apt,1240,1,3,2022-05-11,0.36,7,343,3,
50358758,The Cozy Cottage and The Coop,188311803,Briana,,District 26,36.0849,-86.73514,Entire home/apt,107,2,66,2022-06-06,6.85,1,147,66,
49903389,Centrally Located Studio - Close to Downtown,222071889,James,,District 2,36.1955,-86.83143,Entire home/apt,93,2,51,2022-06-05,4.02,2,148,50,
